method,m,heterogeneity,replication,seed,equal_objective,optimized_objective,improvement_percent,max_share,entropy,exact_joint_violation,alpha_allocation
cantelli,20,0.5,25,32,399.49968710876357,383.3037852007504,4.0540462059495574,0.07769180246901662,0.9812131165199991,5.922956889790545e-58,"[0.0037546398215994566,0.002478188166242292,0.002287896237482401,0.0022658498431886573,0.0016882828808317584,0.0013375908623794782,0.0038845901234582543,0.0033390106537409016,0.0015626715689004934,0.001530160234186713,0.0037408574324460445,0.002957476152296102,0.003824321865303827,0.0021154046079643577,0.0019083478772061184,0.0028854871159099253,0.0014093553564246415,0.0019467761944898022,0.0021019080811410314,0.0029811849249032855]"
cvar,20,0.5,25,32,62.087147264070786,61.304911421104755,1.259899798003287,0.09724299957655579,0.952755670404061,0.018917248917742862,"[0.00459646303023632,0.0023238115905884734,0.002039734411247036,0.0020077859121344866,0.0012445640910209777,0.0008540086152273429,0.00486214997882779,0.003788402296114313,0.001098081984203776,0.001061352006133501,0.004568645875101284,0.0031037454466784514,0.004738165147364396,0.0017951880097140365,0.001518310571834832,0.002980828757058346,0.0009292137610347927,0.0015683006028012795,0.001776581503925261,0.0031446664087533068]"
bernstein,20,1.0,25,32,69.23273530409142,66.78274062813666,3.538780701345436,0.1468983272196455,0.8521474706181922,0.0055676408953260524,"[0.006557836962657421,0.0016743389974493035,0.0012917999252078038,0.0012518931704592977,0.0004848889238408034,0.00023025544049794493,0.007344916361090275,0.004445436936428711,0.00037846498600366046,0.0003538350152145665,0.006478096852548035,0.0029822772368050454,0.006971873431065391,0.0010023364880312495,0.0007189348899665172,0.002750922575632426,0.0002720428414303731,0.0007666266072333573,0.0009818175602102287,0.003061404798962798]"
cantelli,20,1.0,25,32,399.4996871087636,346.77095252608655,13.198692335476524,0.10844380808209082,0.9324134137314583,4.5627984237095653e-42,"[0.005065318502678149,0.002206450069980927,0.0018806421234178698,0.0018445775992600286,0.001024173960088038,0.0006429487231053003,0.005422190404186229,0.004005645090205458,0.0008774732537110095,0.0008413495803882285,0.00502818341564202,0.0031424238513618136,0.005255166033410501,0.001607795790817845,0.0013085061482734973,0.0029912967388404836,0.000713773180714769,0.0013617246404513783,0.0015873488667333807,0.0031930120274863503]"
cvar,20,1.0,25,32,62.08714726407079,59.565840868376014,4.06091519227174,0.14686900658218813,0.8521620642968192,0.01895961285304671,"[0.006557234920407848,0.001674772611554878,0.0012920555997504662,0.0012521294909163068,0.0004847813289456172,0.0002301023741085997,0.007343450329109407,0.004446161932481321,0.0003783284195753982,0.0003536934142537893,0.006477571045008409,0.0029831070905998063,0.00697084217518051,0.0010024510827726187,0.0007189174904031637,0.002751712629335607,0.0002718906166680029,0.0007666303051263241,0.000981922223401313,0.003062244920400612]"
bernstein,20,1.5,25,32,69.23273530409143,65.05416288118563,6.0355443195364575,0.18892189969400902,0.7549635088822743,0.005707504322708808,"[0.007962010366594927,0.0010311286618034797,0.0007005198514570318,0.0006685261920647684,0.00016297641645365697,5.387135135116471e-05,0.009446094984783993,0.004438452637868498,0.00011275194226253828,0.00010201878087002185,0.007816604888758367,0.00244128033089085,0.008731748909358255,0.00048009671732232877,0.00029277500932931006,0.002163667223273734,6.90230661147077e-05,0.0003221348970590052,0.000465538390414304,0.0025387793824112634]"
cantelli,20,1.5,25,32,399.49968710876357,308.73930768692725,22.718510764972603,0.13867862386760027,0.8695135733916053,2.7148996237867692e-33,"[0.006260474941577792,0.0017997533535418408,0.0014162710025400454,0.001375734057994061,0.0005692607355523573,0.0002831760769726644,0.00693393119342193,0.004402167248116928,0.0004514568947557138,0.0004238713256486166,0.006191728443785819,0.00305877756407542,0.006615872853700483,0.0011195662543807788,0.0008220326937362515,0.002840803982241154,0.00033122564964235157,0.0008726802549397045,0.0010982808478073812,0.0031329346258709674]"
cvar,20,1.5,25,32,62.087147264070815,57.78722945495121,6.9256166511098884,0.18886792594832966,0.7549931249967002,0.019001309096067606,"[0.007961464516061218,0.0010314754906019998,0.0007006421365973592,0.0006686281023824684,0.000162865124326675,5.379296688942496e-05,0.009443396297416484,0.004440138656332239,0.00011264664418158385,0.00010191642356484661,0.007816230989544688,0.0024425176743191526,0.008730176998241584,0.00048008841560520914,0.000292685671473252,0.0021647569842162713,6.893483431669712e-05,0.0003220553665724074,0.0004655225036045898,0.002540064203751851]"
bernstein,50,0.0,25,32,185.84610944249192,185.84610944249192,0.0,0.02,0.9999999999999999,0.005029178285507606,"[0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001]"
cantelli,50,0.0,25,32,1580.3480629279106,1580.3480629216376,3.9693865414567725e-10,0.02,0.9999999999999999,7.405765743059434e-218,"[0.0010000000000079307,0.0010000000000079307,0.0010000000000079307,0.0010000000000079307,0.0010000000000079307,0.0010000000000079307,0.0010000000000079307,0.0010000000000079307,0.0010000000000079307,0.0010000000000079307,0.0010000000000079307,0.0010000000000079307,0.0010000000000079307,0.0010000000000079307,0.0010000000000079307,0.0010000000000079307,0.0010000000000079307,0.0010000000000079307,0.0010000000000079307,0.0010000000000079307,0.0010000000000079307,0.0010000000000079307,0.0010000000000079307,0.0010000000000079307,0.0010000000000079307,0.0010000000000079307,0.0010000000000079307,0.0010000000000079307,0.0010000000000079307,0.0010000000000079307,0.0010000000000079307,0.0010000000000079307,0.0010000000000079307,0.0010000000000079307,0.0010000000000079307,0.0010000000000079307,0.0010000000000079307,0.0010000000000079307,0.0010000000000079307,0.0010000000000079307,0.0010000000000079307,0.0010000000000079307,0.0010000000000079307,0.0010000000000079307,0.0010000000000079307,0.0010000000000079307,0.0010000000000079307,0.0010000000000079307,0.0010000000000079307,0.0010000000000079307]"
cvar,50,0.0,25,32,168.35450385319976,168.35450385319973,1.6882060639843002e-14,0.02,0.9999999999999999,0.01881580581813526,"[0.0010000000000000002,0.0010000000000000002,0.0010000000000000002,0.0010000000000000002,0.0010000000000000002,0.0010000000000000002,0.0010000000000000002,0.0010000000000000002,0.0010000000000000002,0.0010000000000000002,0.0010000000000000002,0.0010000000000000002,0.0010000000000000002,0.0010000000000000002,0.0010000000000000002,0.0010000000000000002,0.0010000000000000002,0.0010000000000000002,0.0010000000000000002,0.0010000000000000002,0.0010000000000000002,0.0010000000000000002,0.0010000000000000002,0.0010000000000000002,0.0010000000000000002,0.0010000000000000002,0.0010000000000000002,0.0010000000000000002,0.0010000000000000002,0.0010000000000000002,0.0010000000000000002,0.0010000000000000002,0.0010000000000000002,0.0010000000000000002,0.0010000000000000002,0.0010000000000000002,0.0010000000000000002,0.0010000000000000002,0.0010000000000000002,0.0010000000000000002,0.0010000000000000002,0.0010000000000000002,0.0010000000000000002,0.0010000000000000002,0.0010000000000000002,0.0010000000000000002,0.0010000000000000002,0.0010000000000000002,0.0010000000000000002,0.0010000000000000002]"
bernstein,50,0.5,25,32,185.84610944249192,184.57503617479418,0.6839385938778902,0.04743142407475005,0.973869446193395,0.005069842112102562,"[0.0022165059537892374,0.002082328763715095,0.0007224404265882464,0.0007055148474456521,0.0007030676440741373,0.0007935976687100186,0.0021348353592133707,0.0007122737892271875,0.0004887478292036606,0.000844269024691565,0.0007363325526017134,0.0011441398265972075,0.0015663871505043523,0.0008750821781921186,0.0006216328904214385,0.0006693170297631702,0.0005500623033192513,0.0005224660782803553,0.0008640013780964663,0.0007145520575100955,0.0015695228462341297,0.0009811929938949014,0.0010026306940118426,0.0005583844797920253,0.0008172199565087071,0.0007220650466383554,0.0011085021334092601,0.0006698207270019704,0.000934195638988915,0.0008843158616512771,0.002371571203712113,0.0009243394506872407,0.0007151595259006911,0.0005828937563496427,0.0014506678658044963,0.000922336818770537,0.00071442640014495,0.0005762512261395571,0.0016186973835399607,0.0019104128803144166,0.0012644332733609558,0.0008020870329625205,0.0007403390039325997,0.0009456370069166597,0.0006022475164771668,0.0005893187609159055,0.0018848497828708802,0.0008467459183999246,0.000743461338256563,0.0008787187239322051]"
cantelli,50,0.5,25,32,1580.3480629279106,1536.1897653775254,2.7942134132510748,0.034861075747132084,0.9905792648736017,7.239617598614082e-127,"[0.0016723722482277154,0.0016095915619258818,0.000837556495260217,0.0008253195543761702,0.0008235408540721179,0.0008878257679641533,0.0016343470194714414,0.0008302197253011032,0.0006568416944645592,0.0009225555138743372,0.0008475171028398486,0.001113433643011762,0.0013513598567898289,0.0009432765567173942,0.0007629013252207023,0.0007987588945237629,0.0007070078442389456,0.000684711886215659,0.0009358583679664083,0.0008318673664619535,0.0013530238283044169,0.001012543580086451,0.001026173965005078,0.0007136461218173189,0.0009041208289145306,0.0008372863192508342,0.0010918783582161032,0.0007991322657650978,0.0009822464322654617,0.0009494301457839956,0.0017430537873451824,0.0009758174353997763,0.0008323063414961763,0.0007329772294723976,0.0012889949908214773,0.0009745078819650055,0.0008317765445198953,0.0007277697168081897,0.0013789480514229172,0.0015267291141673558,0.001184313011887173,0.0008937033940454664,0.0008503760820847807,0.0009896761755606113,0.0007480203733304335,0.0007379923779731905,0.0015141573436271646,0.0009242319676859179,0.0008525999840245738,0.0009457030717014208]"
cvar,50,0.5,25,32,168.35450385319976,167.0460295685357,0.7772137095928386,0.04743991160849855,0.9738525718030615,0.018826423015990943,"[0.0022168991060712985,0.0020826904808665388,0.0007223434240024493,0.0007054124219843614,0.0007029644420993223,0.0007935243516666373,0.0021352098499021893,0.0007121735184761062,0.0004885867957025725,0.0008442132947997948,0.0007362400663123246,0.0011441944315969087,0.0015665948540007297,0.0008750373752018373,0.0006215050932824834,0.0006692033273812664,0.0005499153296953689,0.0005223124716856537,0.0008639526276544839,0.0007144525163336947,0.0015697316196961104,0.000981186797623789,0.0010026324304862758,0.0005582395961847474,0.0008171547737658661,0.0007219679228172431,0.0011085433832659045,0.0006697071783310119,0.0009341721871551843,0.0008842743625134345,0.002371995580424928,0.000924312408361679,0.0007150601795304559,0.0005827552519359699,0.001450835207050296,0.0009223090482676575,0.0007143268186866151,0.0005761109608611387,0.0016189227568087843,0.001910728735527567,0.0012645327897203402,0.0008020166253867655,0.0007402478305712123,0.0009456177363182356,0.0006021142708765205,0.0005891819814635835,0.001885158314904701,0.0008466910609134423,0.0007433711912447005,0.0008786752205898253]"
bernstein,50,1.0,25,32,185.8461094424919,180.4277493168866,2.91550904232512,0.09133767538825592,0.8904841758037104,0.0052036544713389725,"[0.00398364028468595,0.0035120417059201717,0.0004223507942597162,0.0004028918042300124,0.00040011635289391456,0.0005091928608658391,0.0036929476743464583,0.00041060726876884123,0.00019426963830967395,0.0005759978016619,0.00043866597023733435,0.0010562432561461543,0.0019809872106920957,0.0006186438181445205,0.0003132363314030668,0.0003628187514504175,0.00024565160600136774,0.00022178179901680164,0.0006031315584031712,0.00041322448062299937,0.001988951871911322,0.0007772266854554958,0.0008114754276000103,0.0002530890868430145,0.0005398221098299228,0.0004219142409590383,0.0009915375060548833,0.00036336195411521363,0.0007047452222277153,0.000631721489926515,0.004566883769433367,0.0006899973740680234,0.00041392373056490465,0.00027563667804258893,0.0016984222234205622,0.0006870200078606657,0.00041307991180263807,0.0002694308397136906,0.0021159850731319214,0.0029523288360220443,0.00128993250303549,0.0005200970212363485,0.0004434288060928638,0.0007220618113658638,0.0002941207856793698,0.00028170648610949386,0.0028733519262010183,0.0005793693180796064,0.0004471584879969842,0.0006237778473842405]"
cantelli,50,1.0,25,32,1580.3480629279106,1399.098229872718,11.468981884876108,0.05626325316573014,0.9591857021890333,2.250758005088981e-79,"[0.0025895673673232123,0.0023987400994029346,0.0006494567327619027,0.0006306190539343726,0.0006279039825818256,0.0007297507628655437,0.002473113148708808,0.0006381291471125961,0.0003994473800008468,0.0007879568805529063,0.0006649948899480781,0.0011477384384915492,0.0016906979121398703,0.0008237486145189171,0.000538845611492208,0.0005906852754643901,0.00046278711082612913,0.00043406105709094625,0.0008108437080939809,0.0006406643402437258,0.0016948645688964641,0.0009491659749797604,0.0009748919271028121,0.0004715176471476491,0.0007567827240853985,0.0006490378277474644,0.0011037294564907021,0.0005912375850955893,0.000893215614277621,0.0008345309120172545,0.002813162658281134,0.0008815616886056622,0.000641340630498907,0.0004974062594474407,0.001538234053062518,0.0008791972278470994,0.0006405244634052124,0.000490364169616578,0.0017604427869346959,0.002158066907572204,0.0012985197468240836,0.0007394444981241898,0.0006694887163722754,0.0009067789494228182,0.0005180310145231295,0.0005042356747509097,0.002122664975950989,0.0007908230804482756,0.0006729947748736478,0.0008279919719472828]"
cvar,50,1.0,25,32,168.35450385319973,162.77701546820998,3.312942782839453,0.09134439403847229,0.8904342517071627,0.018862179971734682,"[0.0039841618471574605,0.00351263769134907,0.0004221933699882902,0.0004027308713072423,0.00039995495079538204,0.0005090551583100794,0.0036935229599475844,0.0004104476817673384,0.00019410472955759338,0.0005758788991436553,0.00043851176857722486,0.0010563045034201715,0.0019813973882293,0.0006185382021651126,0.0003130648572599194,0.0003626518666673405,0.0002454801757491341,0.00022161257783984495,0.0006030210067170032,0.00041306536385320885,0.0019893644985373342,0.0007771768096281056,0.0008114385533735645,0.00025291722752216026,0.0005396926910623134,0.0004217567338866458,0.0009915722360443228,0.00036319513757248077,0.0007046688256520229,0.0006316201201765705,0.0045672197019236156,0.0006899157763939372,0.0004137647405839067,0.0002754642002234473,0.001698737718404205,0.0006869373691574545,0.00041292076888048353,0.00026925843401114254,0.0021164349819069905,0.0029529289134836876,0.00129008987937271,0.0005199621979212671,0.0004432755909499357,0.0007219916122085556,0.00029394850469409694,0.0002815340063594764,0.0028739455189273197,0.0005792514326577806,0.00044700605934524715,0.0006236738893372766]"
bernstein,50,1.5,25,32,185.8461094424919,174.43772426988883,6.13861931617851,0.1435835576686051,0.776713243506866,0.005390235141594265,"[0.005838675933394159,0.004827145162531327,0.00020239433007611341,0.0001886488736636929,0.00018671452975334835,0.00026749547033932085,0.0052072836204217175,0.00019406065177895174,6.362466831705411e-05,0.00032151063971201074,0.00021416291178668533,0.0007953130586394917,0.0020398464648234433,0.00035767494295151656,0.0001296295957013071,0.0001613701954560997,9.024633716537403e-05,7.749946709830243e-05,0.0003443726567085948,0.00019590788190284003,0.0020521660643927197,0.0005028729783894735,0.000536329244618412,9.434695421578089e-05,0.000291851981041859,0.00020208246480671706,0.0007235854970387545,0.0001617304756719143,0.0004344786741729012,0.0003690187405956056,0.007179177883441433,0.00042097398576358767,0.00019640239195985455,0.00010713933274391878,0.001619405112261091,0.0004182648274348985,0.00019580569417348498,0.00010356513881991199,0.0022520190106864292,0.0037158027662812544,0.0010724954351325573,0.0002760857851833525,0.00021763976294754842,0.00045051541011168703,0.00011801902729564615,0.00011067366006349204,0.0035671617740532634,0.0003243229471062474,0.0002203753207463663,0.0003621142667063394]"
